92.5874346321176	132.199326056874	74.4863680235061	93.2765216399785	133.897307805266	74.6525461216106	186.98108389103
93.8193859547962	133.183362017589	74.9856637579857	93.556144624376	134.176355123077	74.9674974015544	186.794194709889
93.2351611182838	135.249345937983	74.8917059360253	93.4648778680669	134.011567422944	74.845184866058	186.607492326072
93.3035078501936	133.021023759855	74.726470572185	93.4448964948653	133.978191591309	74.8323284587641	186.420976552874
93.5599970879318	133.505459872899	74.4944146462199	93.1100436403511	133.793161818593	74.4213579335062	186.234647203774
94.8472510274113	133.316757382815	74.6904426350604	93.2470649212022	133.907404291965	74.5620527581708	186.048504092441
93.354330124625	135.039554995812	74.3673828917095	93.1940274892959	133.839355819526	74.50674643927	185.862547032728
93.2962977915824	134.436924939917	74.6676893846869	93.3416578654932	133.945306536141	74.6364807993834	185.676775838676
93.6983947487542	133.781275960928	74.7331646427676	93.2134908982726	133.781696193077	74.5209148170096	185.49119032451
93.1163783418421	134.783815104604	74.232250272812	92.971689570819	133.573800854717	74.2644230210399	185.305790304641
93.9681424819597	133.22187681625	74.698174061203	93.4226042100678	134.103999297682	74.6190538498391	185.120575593666
92.7677500131262	133.680373109827	74.8468797661296	93.6315288919422	134.354860168846	74.8266626716575	184.935546006368
93.708372496523	133.304588861062	74.8906630552356	93.3639195703086	134.07385966681	74.5487421844053	184.750701357714
93.5034609339942	134.289736351308	74.5826890718058	93.219935120591	134.204987281202	74.3338137180502	184.566041462855
93.0491579634014	134.707665717813	74.0808409736715	92.9329474854926	133.930624494363	74.1250815328662	184.38156613713
93.0675363774297	133.726054237225	74.1393081281198	92.8658914104144	133.97049466118	74.0294262160066	184.197275196059
93.4192086943138	134.520015203024	74.062788749245	93.1647128214937	134.528871875313	74.2722171184323	184.013168455348
93.5643193668997	133.682218089211	74.300036676038	93.0963498007416	134.287251217001	74.250430229125	183.829245730889
91.2472602725994	133.764259968534	74.3970879190067	93.0061641489478	134.006990895923	74.2072284631086	183.645506838754
92.4871109537419	134.176302925184	74.19482593332	93.1371941466581	133.865119179205	74.366390839138	183.461951595202
91.3412392522041	133.439321151171	74.1239306535686	93.0234009143692	133.690727288738	74.2296939493641	183.278579816675
92.4336244696635	133.761169866436	73.7018841973014	92.7461599088071	133.510597280511	73.854626797539	183.095391319797
94.6585058459342	133.047233791051	73.8472394171944	92.7871984412824	133.577437375873	73.8591593670432	182.912385921378
91.8290205424535	133.541828569665	73.6211689736856	92.7105999140563	133.388187396725	73.8403665714385	182.729563438409
93.74211286224	133.825580203575	73.905760795381	92.7674053411548	133.655861638534	73.8703093674361	182.546923688063
93.9485018875091	134.186394994142	73.5032170585752	92.608703811659	133.526209180878	73.6254241808928	182.364466487699
92.6638466842372	134.497152259883	73.6887345036177	92.7094910273292	133.543175734277	73.671361244679	182.182191654857
